web_scraper_order,web_scraper_start_url,pagination-selector,data-page-selector,data_0,name_0,price_0,price_1,name_2,name_3,VIN_0,Mileage_0,Engine_0,Transmission_0,Drivetrain_0,Color_0,Body_Type_0,image_0
"1770616423-11","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/ford/focus/683","Под заказ","2018 Ford Focus SE","8 240р.","2 700$ / 2 430€","Ford","Focus","VIN: 1FADP3FE9JL******","63862 км.","1 л","Механика","Передний","Белый","Седан","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b51499b5-24ba-41b5-99f5-5ded35c608de/amby-424edd0a976eeb2188ef0b76084d2755Ko4Z53HAsh.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/764ab449-dabf-46b6-8e4d-e48f96c44b82/amby-903e069aa3c5e9267f13313beb0330beX7awOcb29P.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/596f36f9-8632-499e-89f2-853191c05f9b/amby-a03abd660bd653c996d2eea10a2f1754nbNR3h1AOJ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2d6e0b99-5dc6-4320-8bef-0fd1532f3a14/amby-2c5d2a98fbd20d61927a48d01641e43avqeX2kBp0R.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4be2ea7e-de1e-4da8-a5e2-c17018075e19/amby-a3deb264a6ce8f84d99b1252da080747bwDdHnme8C.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d6de91ea-1bc6-41c3-8533-5faecc83746e/amby-6673299f90071a2cc871e1ee7c580defuI2seCoNLn.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/43de2f3a-90ca-4c5d-badb-cff2e13e4b5c/amby-9a9845d5d5791c2dd2f5845141cefee10kDntg5Hve.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/21a5468b-1f94-4daa-94ec-cf70a14f86d6/amby-abe240d6094a9830464cf07722aba69ayrgqtHEX7j.jpg"
"1770616435-12","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/hyundai/santa_fe/685","Под заказ","2019 Hyundai Santa Fe Limited","52 770р.","17 300$ / 15 570€","Hyundai","Santa Fe","VIN: 5NMS5CAA7KH******","24269 км.","2 л","Автомат","Полный","Зеленый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d633298c-d9bd-43a1-b027-c4171642fa8e/amby-6f5755fa9c552bf7b3129726b7e66382dYvmioraED.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5c1ed663-12f1-4e3c-a203-f9d3d5c1bcdf/amby-1859e4054db963a6a5b44121b2d1fcf4qHovyUkGYp.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7be1eba9-4dc3-417d-8ead-543377c62f92/amby-13bd938b368db78a1e913d0b4e3275b6I8WwK1NeMT.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2e8326be-c9e3-4bc2-80e8-f3ce3f0d993a/amby-1f3abf91f30e70408f62e1ad6da4e1199h1CjzpoeQ.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/66ca2f35-bade-499b-8cd9-a038108fdd3a/amby-2f1fcc9c90123c0a5078cbd7d69dbecayt9HAuaw4V.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f6043c33-6c87-4e9d-aa61-160a3b56fce9/amby-730737ed03a14aa329f088befb092ca0hdJgGl6O18.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2eb3b238-3c58-4510-ac9e-f2ce5270a2a0/amby-6ab122583602212448e5f252ecfcb21cQ4ypewLGNU.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9609b0ed-6440-4e0c-9614-2666949f56be/amby-6cbd1fb88946b5db1f033379b7940bb60PeKHvkDsV.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/214fb7d2-de98-4ed9-9b30-9ac632193679/amby-2a153ffa9d15459a9e438b6f12491cb0mEAsOw6zYx.JPG"
"1770616451-13","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/jeep/wrangler/686","Под заказ","2018 Jeep Wrangler Unlimited Sport","68 630р.","22 500$ / 20 250€","Jeep","Wrangler","VIN: 1C4HJXDG9JW******","82641 км.","3.6 л","Автомат","Полный","Красный","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/598148e8-25c2-4138-a227-e70061c5a91d/amby-b85e2c63775ce1a32a75fe7885160a3epMtrkKaEZC.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/54ac515e-d789-4026-9f4b-c7fee1c3bf2a/amby-282c7a912985cc1f88b89fce77870baczENr23KMjG.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6e0fef11-bccd-432d-b86e-c18d5d7ae4ee/amby-13812e61ec874bb739a06aca598628fd3Ow2yqHXmN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c50165d1-aa52-4c16-9fff-a28800b65aaf/amby-9db46e0172dc4b75b12868555bc27bf8pn6rgbScyl.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/31369fdc-5d34-4d17-9311-16391fb65187/amby-d0e4ce13cd5be2b12160bbec8623ed9eg1PqJfLNwe.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/37b26007-9089-446e-8aa6-159976d4af3a/amby-9223e602ca35fc4fe89136bdb52dc4dbe7J5zhTSYw.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/95b9585d-3759-46f0-8572-b70884266054/amby-7ba2d519f261ad42df329800fff9ad06rfUDRIthEW.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cb2f7739-2703-48ca-b03f-d38d0750ebf5/amby-905ab802b46d2c32e115cff8ed82b2c6jYUprv1EWC.jpg"
"1770616466-14","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/gmc/terrain/687","Под заказ","2018 GMC Terrain SLE","25 930р.","8 500$ / 7 650€","GMC","Terrain","VIN: 3GKALTEV0JL******","43258 км.","1.5 л","Не указан","Полный","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/165a197f-dd78-414b-ad23-857a44a951b6/amby-616ea1e22b37eb12fa6d5f00fd2f0b45NQLv6OMx8n.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e6f97f75-f303-42d1-a326-1494f317d4cb/amby-475668cd4e2aba70823ff31ffa5ca1b7StOGhVa4BZ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c8efc070-81a0-4bab-b719-081c7e0f2d22/amby-f93798138e3f80a8acc7d8998a85c9faGwrv3BlILu.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/165e82bc-35ba-4a99-aaf2-2f128ff009fc/amby-aee383d62c5649e9fbc411547811f676YQf1q9PZ7l.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d834fe31-7f91-41f4-b236-d5ac567607d0/amby-e61db643c06a2fda4c7280b766362b284jkuYiKNvr.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/50f8de1e-2efc-489f-852f-5051c9fa5d93/amby-a755d8299d6393da5c2e4c654c1213f5LGVu2yJHnW.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d0bc137b-97c2-4bb3-bfec-df569560ce65/amby-1582cb30c79cdb7b5a1e6cfeca922c68ESvCNzjRD6.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/928ed832-5da5-4585-87ec-eb623d1c0b08/amby-95e2507405f51975beaa6e1a1ca5764dLcBYIrsvGZ.jpg"
"1770616483-15","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/jeep/compass/688","Под заказ","2019 Jeep Compass Latitude","23 790р.","7 800$ / 7 020€","Jeep","Compass","VIN: 3C4NJDBB0KT******","38367 км.","2.4 л","Автомат","Полный","Красный","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/87622598-bfd6-40bb-8c55-49c00a3695ab/amby-a3dc3f74b8391a3cc71f53838e4eb7a3uDMSwLIRJd.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5782e5ea-9ca7-4cc7-b359-2f145bbe64aa/amby-6cd4359ac5d86b7cbf21c0df6d5a7805INYlR9UJna.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/14e1f71a-bb0f-4f05-86eb-7acc533c7acf/amby-fd1a1117f87ab6217a824e2c854803a7gjCdubaDiW.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3451b179-8b0f-43ed-a0fe-1fecd5f6a9d1/amby-f111860a1705b1e04cb7d04c7b5cb535F2OshBqCR5.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9572cc92-f353-41ae-b944-5e70da329c0d/amby-3deeccb61c8c4614a80d036bdabb3dbeMPrpqi43m8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5b9a05da-1bca-4344-bce8-a0894cec1d15/amby-86aebabd00e75b47b6041f8ae146bb09souCPqLj3v.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b84ff644-c227-493d-a0ce-5f0024fda5e2/amby-09005f86fa4a4836737495217102b1c5lDQXsqWcKf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/dc0362cf-07de-4c6e-a3e5-8d57edc2f476/amby-e57d8f89f2c8d966172b8169db4048f8N0e2fKY3XJ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/fb86610e-50ed-40cb-9439-31d957780c23/amby-c7f921bd393dd3865f90aca6ab576f34xzfPpqHtYM.jpg"
"1770616502-16","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/nissan/kicks/689","Под заказ","2020 Nissan Kicks SR","36 600р.","12 000$ / 10 800€","Nissan","Kicks","VIN: 3N1CP5DV5LL******","34656 км.","1.6 л","Вариатор","Передний","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f694f7db-1203-4a9c-b0a4-7ca10b59b35e/amby-604992b3b1f7478ff4ffbd68caabeaeaGrf1Md79Q8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2b823827-bb16-4026-8bd3-db3860fb4b0d/amby-0a615874634e8af416752c18a6fd4255YpO4c1mLVK.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/153a4ff8-bc4e-4c27-b9ea-fbd0f1488b2e/amby-32410ad0dc8bcc309ec9f279201c3053bSZJAQPqrD.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/467da28c-f0a9-43b8-9874-0938d274e3c0/amby-3134496b69b42ba26ff8b4220fa3eceeRfh3zi5SxF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/920b03f2-1c79-44d6-a5ea-b54bbed6e55f/amby-fe5044e53e0bbb78e9f43f7a89e894480JS5F2juBL.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/df158602-96d2-446e-b7af-9aae38eef814/amby-3caa67885a30244ce7d3eca58ef45568rML3cz2J6I.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0e8d3477-5c0a-4a61-abe5-f78844a9b0b5/amby-c44ee152dd46e212d50e06ef46a11265cbN5XOuj7L.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0578f8f9-3b2c-43c3-bb46-4868b3fb3dd3/amby-53b348346ea295f501c698ec61a70eb4VJBgU2Qpl4.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a69a57cc-1b5b-40bc-8acd-955c21545016/amby-10120b5b4ef504ba8caece72361581e85JOIMcflaB.jpg"
"1770616513-17","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/buick/encore/691","Под заказ","2018 Buick Encore Preferred","22 270р.","7 300$ / 6 570€","Buick","Encore","VIN: KL4CJASB3JB******","47720 км.","1.4 л","Автомат","Передний","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3234e428-e519-405c-876f-a79475b3dc74/amby-077e659149645db82d941e9f5e2534256kg1qa9HcC.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a3430bdd-5742-4dff-b3c8-2bde398afc44/amby-c9dd009421d8c5532f4b4244b7af775bkzpZgaewQH.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6ef074e9-cdbf-40cf-a775-7763ce34f12b/amby-ce485f501f9f790c7596871176145007iBtzqP3wE4.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4361a5fe-c22e-4817-a3e2-f583cee7b97d/amby-d629c46ca1548adf85d35bdca5b39907p85FvwJusS.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2aa779ea-0445-427d-b061-0597c9f83738/amby-a4f7b7524cc29a849265eee4e07e9c13mMf6QdiuOB.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/842f0de3-ec36-4cb0-9892-84e0dbce9a2f/amby-9ae157943be1bb47744e6eabf83dceedgqOJrEb1L0.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6babab59-98fa-458d-8c8c-bdda7c06f27c/amby-8dbc209db14d4585ecb297c665db23530N2m5sFVa7.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7ef6b76d-40d9-4d14-b93f-0393749d1ead/amby-3dadfdca62183c0f23471be8e2d45df2qrWPH4dOn5.jpg"
"1770616549-18","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/mazda/cx30/692","Под заказ","2021 Mazda CX-30 Premium","35 690р.","11 700$ / 10 530€","Mazda","CX-30","VIN: 3MVDMADL2MM******","7113 км.","2.5 л","Автомат","Передний","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f96ff713-ba2d-4eb9-acc1-9a73ad0796a1/amby-3cf9bade07851c0c6977e3e383476893SrbXykdx2j.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/174b9989-524f-4091-a7c8-69759a1d7de6/amby-a72f4373bce2dc0327c2e519c5b508bf9WXK76TscF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e1bd4c2d-0313-47d8-bc68-7677d4c3ca03/amby-721f7f2901daff4df6a44207e805f701ge3A7itdb9.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f9fc694e-8bb4-4c1c-a34f-ccda6c1d5dfc/amby-c7625a6790ebd831448bdd097775f1fejhv1ofmZAg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7a94602b-baf8-4bbc-9518-6b57f85f7fdc/amby-7077a62e15da410d137c31a24a61ab73IHUTclvuCO.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/20e44021-7e56-4718-811c-3460823c3aea/amby-6c5cc0b8e5aa4b29df306eec074ab9edlkfKeOPInF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0f7a1ae9-273b-4098-92a1-ff430e253cd1/amby-b5313a0014a9f4b389ade52beccda48dTQKwzfcvRl.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/bad0d94e-affe-475d-94a8-cf62b2a9d76e/amby-1734d75bbe48c736e7709180bb878e3esGQ3Xe14Nz.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f61cde9a-3456-47b7-b9af-5a435ec5da42/amby-6f182a21463e4b5435c2f9311fe8d9d5z3K6TGO5od.jpg"
"1770616575-19","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=17","https://americamotors.by/transport/jeep/compass/694","Под заказ","2019 Jeep Compass Limited","14 640р.","4 800$ / 4 320€","Jeep","Compass","VIN: 3C4NJCCB9KT******","81401 км.","2.4 л","Автомат","Передний","Белый","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ef6befbd-b599-40d9-8816-cee967e66d30/amby-d211bfeb8fbb29ea65af8c54a6943f19MIF2y9LnYg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a9eb5bd5-51c7-447e-ab5f-499ea265b467/amby-693494cb608778ea5e42536318a41998tTrER3fl9x.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a9a93565-412a-441c-8c03-14f579b58fc9/amby-1cac8ccd5224d282c88d2312f4382a875DuzMi1wRe.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/721f3742-eeed-4069-aaaf-5b63b9abbbfa/amby-b0cf6964de800df74ef1ba9149f8e0a904aGnMhHVU.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/21de5477-3dcb-4079-bec7-81c1c3b7cbc2/amby-8b891233571de5e33d1143c400c43625cSHTh4E1Wx.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ba00a3b7-67fc-4e39-b04e-7c5c2cf6e959/amby-2ef8730f7eec5b66d27eff78532a14e1kNneTwYWI6.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a40b0e60-7e1a-46e3-a201-84f166e79e53/amby-167c04b42186122eed9d1f24d90f201aZTo8Xqys20.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5dd653e2-4318-4cab-9124-c4a444a62c6d/amby-572aa77e8370d9b8c27a40de6bb3f869LnkMHzb5mj.jpg"
"1770616593-20","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=16","https://americamotors.by/transport/ford/explorer/695","Под заказ","2021 Ford Explorer XLT","36 530р.","11 980$ / 10 780€","Ford","Explorer","VIN: 1FMSK8DH2MG******","43687 км.","2.3 л","Автомат","Полный","Серебристый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8f281897-80fc-4080-a20e-25762eaf3bb2/amby-cff1f05f5fa52301b2f370a26c73cf20JNcD1CEHan.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b5693503-699a-47c2-8c0e-6426205bda35/amby-ad968d81788b46dbd2fa790421dab16anQ6d0vTIh4.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/23c10edc-bf63-4ecf-941e-c764c9204617/amby-40a3d5c7a05815796082d2e6f6c0350aWClOSyivd3.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/20598944-dffe-419a-914d-5e7b5ae772f0/amby-246894e765e8a4411f59e5f4271013724p5kJ3dgjI.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/46a699e0-9eaa-4332-9b63-1496837884ee/amby-5c4489830ba5a266170a53c11930733fZjYs6b8v4C.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d3cd086c-e5e5-4951-bc32-089c24935ad6/amby-0f958e0a7e1cceea1a83965aeb961d29Aus9YXTvml.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/684b9764-f319-4260-834f-0479d5247524/amby-c13acaba53831aa7f9868d2b3e2f9e84meA1UcVTbH.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0f5026b9-0470-43fb-9d78-55e8c26a3792/amby-9f5e3df8206b1305578699115c99cbc2wBYO8i17zv.jpeg"
"1770616619-21","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=16","https://americamotors.by/transport/hyundai/santa_fe/696","Под заказ","2020 Hyundai Santa Fe Limited","47 280р.","15 500$ / 13 950€","Hyundai","Santa Fe","VIN: 5NMS5CAD4LH******","5898 км.","2.4 л","Автомат","Полный","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/395bc8e2-d795-411d-97dc-d315244fd7fe/amby-363850b12526118e3b3b20fa7d8649e69ftwDQvNur.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1b85edf7-f855-4cc1-90dd-6f5a55a3830b/amby-ec9e424ead1b15e1ec4bac37a81b9bf7TyfMheRkEX.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/09580b9f-658d-4d86-90f5-cba3591d648a/amby-24ddb34e1366ff3ebd2377b807cacdbcBIWzGDKb9m.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/dddb2bc3-8d9b-4f22-a5c0-05d01c962a4e/amby-df9ae5be9034225b19ddf950270dae75g0RBWwzeAG.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b56161b1-c9bd-49a6-aea9-75aff37cd56f/amby-945c0b673ebe9453ddd92af3d5987c6bhIvdyZDUng.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/66e52ca0-f197-4a9a-ac69-e3d1501becac/amby-05822364fa33df798f4ab909be14879aD9g5bu7QJi.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9c377803-788b-401b-a1ae-c025bf61cfe7/amby-556a2eb9d3348ba736d794cdf0f4e5e5Q5EaIquHdF.JPG
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c4d49eba-072f-4989-aafb-4ca8be156e9c/amby-1d3804cc34e93cd6be20a58d8db9f260hXZoD9r2S4.JPG"
"1770616647-22","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=16","https://americamotors.by/transport/honda/odyssey/697","Под заказ","2021 Honda Odyssey EXL","43 010р.","14 100$ / 12 690€","Honda","Odyssey","VIN: 5FNRL6H77MB******","9318 км.","3.5 л","Автомат","Передний","Белый","Минивен","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a68e2db3-aa19-450a-bc72-7a4aadc09758/amby-851250d8889867c725592f50cebcfd99W89K0147hL.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8d541a35-0980-44d8-87df-31c861816935/amby-c16f9e61b17b282608b462199407881avPlfaIGzXT.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f002a49e-c0ae-45dc-b485-7daed9b29880/amby-f7531d7e12bfbcf8de51f685ecd56f06Fz8smPDldK.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0eef83c0-f447-45ff-b182-3868337109d0/amby-037d5409b1b1fd7281d96631340d49699WN0H2mcKx.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c9146a6a-b5be-4e3f-a7e9-ce7cfcb49838/amby-8b3514472fb78cb4a52ca3b339d36948iu9zOUktFK.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/966384b4-0164-4021-a377-ad42426b229e/amby-53160a9aac644108afd1bc00f3fe9ee3gMatQhcJCd.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/12af2f18-4e93-453b-9527-3f1111d11a81/amby-689f22ed67ca636e651e1cd422c707bdvwrb9tzjGS.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/97ee49d2-5685-4e54-8a08-b7f5ef2ccc84/amby-d5ece925fc1a5346d8d229c917dd2cceU5qgjOi7pC.jpeg"
"1770616674-23","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=16","https://americamotors.by/transport/audi/a4/698","Под заказ","2021 Audi A4 Allroad Premium Plus","106 750р.","35 000$ / 31 500€","Audi","A4","VIN: WA18AAF4XMA******","3774 км.","2 л","Автомат","Полный","Белый","Универсал","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ca59fc93-63c3-4325-92ba-02f23d67be55/amby-cedc16216ee71133649e66250c32bf0aSWiMvAkGEr.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/db77e7fd-9ea7-4ebf-9cff-a7a48399f57e/amby-64f56abb5f105f3f2a3a7479177594a3exGgqibs7Q.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6f933d6e-519c-4bd2-b0d3-1dfa931aae30/amby-60354b19768e4ab159356de0944b0268CHGmQvB6xt.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e87359aa-85fe-4058-a249-c7ffda837db4/amby-95c4013811edb388a202c2cc56b21a5fli9IZGHFDg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/756db8b5-1016-4bff-912f-addd011725e4/amby-9669e4c122c2c8f2f30fe59556fd382cDpfJB2TU36.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2111941a-5ce3-4e8e-994e-45e7703b5c39/amby-053bb7a69c261600f2199147074e2252iKe3pGBY7C.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cccbf2e6-e9b3-4bc1-a231-0eccb622e2da/amby-5f3272340b0744a7335988ae39dae8a6oGmXJT9iWY.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3d02363a-2b4a-4ade-b74a-8730958dac2a/amby-697f7aa0e13d723a718a0b5a8a8871eacKwDErGxfd.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/70bdfacc-db72-4ade-9c7b-828beee2f78e/amby-df5c59cbc69db704bac73e5b09076e6efJj9KndlVk.jpg"
